TARIH;ISLEM  KODU;BULTEN ADI;PAZAR GRUBU;PAZAR;YAPISAL BAZDA PIYASA ALT BOLUMU;ENSTRUMAN GRUBU;ENSTRUMAN TIPI;ENSTRUMAN SINIFI;ISLEM YONTEMI;PIYASA YAPICI;BIST 100 ENDEKS;BIST 30 ENDEKS;BRUT TAKAS;OZSERMAYE HALI;GECICI DURDURMA;ONCEKI KAPANIS FIYATI;ACILIS FIYATI;ACILIS SEANSI FIYATI;EN DUSUK FIYAT;EN YUKSEK FIYAT;KAPANIS FIYATI;KAPANIS SEANSI FIYATI;DEGISIM (%);BEKLEYEN EN IYI ALIS;BEKLEYEN EN IYI SATIS;A.O.F;TOPLAM ISLEM HACMI;TOPLAM ISLEM ADEDI;TOPLAM SOZLESME SAYISI;REFERANS FIYAT;ACILIS SEANSI ISLEM HACMI;ACILIS SEANSI ISLEM MIKTARI;ACILIS SEANSI SOZLESME SAYISI;KAPANIS SEANSI ISLEM HACMI;KAPANIS SEANSI ISLEM MIKTARI;KAPANIS SEANSI SOZLESME SAYISI;KAPANIS FIYATINDAN ISLEMLER ISLEM HACMI;KAPANIS FIYATINDAN ISLEMLER ISLEM MIKTARI;KAPANIS FIYATINDAN ISLEMLER SOZLESME SAYISI;EN DUSUK ACIGA SATIS FIYATI;EN YUKSEK ACIGA SATIS FIYATI;ACIGA SATIS A.O.F;ACIGA SATIS ISLEM HACMI;ACIGA SATIS ISLEM ADEDI;ACIGA SATIS SOZLESME SAYISI;OZEL ISLEM BILDIRIMI EN DUSUK FIYAT;OZEL ISLEM BILDIRIMI EN YUKSEK FIYAT;OZEL ISLEM BILDIRIMI A.O.F.;OZEL ISLEM BILDIRIMI ISLEM HACMI;OZEL ISLEM BILDIRIMI ISLEM ADEDI;OZEL ISLEM BILDIRIMI SOZLESME SAYISI;ORTA NOKTA ISLEMLERI ISLEM HACMI;ORTA NOKTA ISLEMLERI ISLEM ADEDI;ORTA NOKTA ISLEMLERI SOZLESME SAYISI;ACIGA SATIS;BIST KATILIM TUM ENDEKS
TRADE DATE;INSTRUMENT SERIES CODE;INSTRUMENT NAME;MARKET SUB SEGMENT;MARKET SEGMENT;MARKET;INSTRUMENT GROUP;INSTRUMENT TYPE;INSTRUMENT CLASS;TRADING METHOD;MARKET MAKER;BIST 100 INDEX;BIST 30 INDEX;GROSS SETTLEMENT;CORPORATE ACTION;SUSPENDED;PREVIOUS LAST PRICE;OPENING PRICE;OPENING SESSION PRICE;LOWEST PRICE;HIGHEST PRICE;CLOSING PRICE;CLOSING SESSION PRICE;CHANGE TO PREVIOUS CLOSING (%);REMAINING BID;REMAINING ASK;VWAP;TOTAL TRADED VALUE;TOTAL TRADED VOLUME;TOTAL NUMBER OF CONTRACTS;REFERENCE PRICE;TRADED VALUE AT OPENING SESSION;TRADED VOLUME AT OPENING SESSION;NUMBER OF CONTRACTS AT OPENING SESSION;TRADED VALUE AT CLOSING SESSION;TRADED VOLUME AT CLOSING SESSION;NUMBER OF CONTRACTS AT CLOSING SESSION;TRADED VALUE OF TRADES AT CLOSING PRICE;TRADED VOLUME OF TRADES AT CLOSING PRICE;NUMBER OF CONTRACTS OF TRADES AT CLOSING PRICE;LOWEST SHORT SALE PRICE;HIGHEST SHORT SALE PRICE;SHORT SALE VWAP;TRADED VALUE OF SHORT SALE TRADES;TRADED VOLUME OF SHORT SALE TRADES;NUMBER OF CONTRACTS OF SHORT SALE TRADES;LOWEST TRADE REPORT PRICE;HIGHEST TRADE REPORT PRICE;TRADE REPORT VWAP;TRADE REPORT TRADED VALUE;TRADE REPORT TRADED VOLUME;NUMBER OF TRADE REPORTS;MIDPOINT TRADED VALUE;MIDPOINT TRADED VOLUME;MIDPOINT NUMBER OF CONTRACTS;SHORT SELL;BIST PARTICIPATION ALL INDEX
2025-05-14;TK1SR.V;THYAOP1807250255.00IYF0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYIYF;PY;1;0;0;0;;0;0.1;0;0;0;0;0;0;0;0.12;0.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJG.V;THYAOC3005250475.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.05;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJH.V;THYAOC3005250445.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.07;0;0;0;0;0;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJI.V;THYAOC3005250415.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJJ.V;THYAOC3005250385.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.05;0.01;0;0.01;0.05;0.05;0;0;0.04;0;0.03;0.06;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJK.V;THYAOC3005250360.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.06;0.03;0;0.03;0.03;0.03;0;-50;0;0;0.03;300;10000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJL.V;THYAOC3005250340.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJM.V;THYAOC3006250480.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJN.V;THYAOC3006250440.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJO.V;THYAOC3006250405.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.11;0.1;0;0.09;0.1;0.09;0;-18.182;0;0;0.098;0.39;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJP.V;THYAOC3006250375.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.2;0.19;0;0.16;0.19;0.16;0;-20;0;19.98;0.173;1.38;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJQ.V;THYAOC3006250345.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.4;0.37;0;0.33;0.37;0.33;0;-17.5;0.33;0;0.37;372.08;1006;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJR.V;THYAOC3006250320.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.68;0.64;0;0.6;0.65;0.6;0;-11.765;0.6;0;0.614;14720.39;23984;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJS.V;THYAOC3107250450.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJT.V;THYAOC3107250410.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJU.V;THYAOC3107250375.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.51;0.48;0;0.43;0.48;0.43;0;-15.686;0;0;0.462;2.31;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJV.V;THYAOC3107250340.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0.75;0.72;0;0.67;0.72;0.67;0;-10.667;0.67;0;0.697;2094.24;3006;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJW.V;THYAOC3107250310.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;1.18;1.1;0;1.04;1.1;1.04;0;-11.864;0;0;1.075;6.45;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAJX.V;THYAOC3107250290.00AKM0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYAKM;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAXO.V;THYAOP3005250275.00AKM0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYAKM;PY;1;0;0;0;;0;0.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAXP.V;THYAOP3005250300.00AKM0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYAKM;PY;1;0;0;0;;0;0.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAXQ.V;THYAOP3005250320.00AKM0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYAKM;PY;1;0;0;0;;0;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAXR.V;THYAOP3005250340.00AKM0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYAKM;PY;1;0;0;0;;0;0.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAXS.V;THYAOP3006250240.00AKM0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYAKM;PY;1;0;0;0;;0;0.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAXT.V;THYAOP3006250270.00AKM0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYAKM;PY;1;0;0;0;;0;0.39;0.34;0;0.34;0.34;0.34;0;-12.821;0;0;0.34;3604;10600;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAXU.V;THYAOP3006250300.00AKM0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYAKM;PY;1;0;0;0;;0;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAXV.V;THYAOP3006250320.00AKM0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYAKM;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAXW.V;THYAOP3107250220.00AKM0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYAKM;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAXX.V;THYAOP3107250250.00AKM0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYAKM;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAXY.V;THYAOP3107250270.00AKM0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYAKM;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKAXZ.V;THYAOP3107250290.00AKM0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYAKM;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKBGI.V;THYAOC3005250280.00BNP0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYBNP;PY;1;0;0;0;;0;1.08;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKBGJ.V;THYAOC3005250320.00BNP0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYBNP;PY;1;0;0;0;;0;0.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKBGK.V;THYAOC3005250360.00BNP0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYBNP;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKBGL.V;THYAOC3005250385.00BNP0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYBNP;PY;1;0;0;0;;0;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKBGM.V;THYAOC3005250420.00BNP0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYBNP;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKBGN.V;THYAOC3006250300.00BNP0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYBNP;PY;1;0;0;0;;0;1.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKBGO.V;THYAOC3006250350.00BNP0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYBNP;PY;1;0;0;0;;0;0.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKBGP.V;THYAOC3006250400.00BNP0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYBNP;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKBGQ.V;THYAOC3006250450.00BNP0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYBNP;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKBGR.V;THYAOC3006250500.00BNP0000.03NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYBNP;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKBPU.V;THYAOP3005250300.00BNP0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYBNP;PY;1;0;0;0;;0;0.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKBPV.V;THYAOP3005250230.00BNP0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYBNP;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKBPW.V;THYAOP3006250300.00BNP0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYBNP;PY;1;0;0;0;;0;0.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKBPX.V;THYAOP3006250200.00BNP0000.03NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYBNP;PY;1;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJH.V;THYAOC3005250295.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.45;0.42;0;0.42;0.43;0.43;0;-4.444;0.38;0.4;0.42;55.89;133;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJI.V;THYAOC3005250310.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.3;0;0;0;0;0;0;0;0.22;0.24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJJ.V;THYAOC3005250332.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.15;0;0;0;0;0;0;0;0.09;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJK.V;THYAOC3005250435.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.05;0;0;0;0;0;0;0;0.01;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJL.V;THYAOC3005250420.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.22;0;0;0;0;0;0;0;0.01;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJM.V;THYAOC3005250398.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.11;0;0;0;0;0;0;0;0.02;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJN.V;THYAOC3005250376.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.05;0;0;0;0;0;0;0;0.02;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJQ.V;THYAOC3006250286.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.81;0.76;0;0.71;0.77;0.72;0;-11.111;0.7;0.71;0.737;95743.98;129992;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJR.V;THYAOC3006250300.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.66;0.53;0;0.53;0.53;0.53;0;-19.697;0.51;0.53;0.53;0.53;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJS.V;THYAOC3006250321.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.37;0;0;0;0;0;0;0;0.31;0.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJT.V;THYAOC3006250343.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.2;0.2;0;0.19;0.2;0.2;0;0;0.19;0.2;0.198;3593.54;18172;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJU.V;THYAOC3006250364.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.15;0;0;0;0;0;0;0;0.11;0.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJV.V;THYAOC3006250386.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.1;0;0;0;0;0;0;0;0.07;0.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJW.V;THYAOC3006250407.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.19;0;0;0;0;0;0;0;0.05;0.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJX.V;THYAOC3107250293.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.92;0;0;0;0;0;0;0;0.8;0.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJY.V;THYAOC3107250307.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.74;0.67;0;0.67;0.67;0.67;0;-9.459;0.63;0.65;0.67;167.5;250;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSJZ.V;THYAOC3107250329.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.5;0.46;0;0.44;0.46;0.44;0;-12;0.42;0.44;0.44;25181.06;57229;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSKA.V;THYAOC3107250351.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.33;0;0;0;0;0;0;0;0.27;0.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSKB.V;THYAOC3107250373.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0.23;0;0;0;0;0;0;0;0.18;0.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSKC.V;THYAOC3107250395.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0;0.15;0;0.15;0.15;0.15;0;0;0.12;0.14;0.15;1117.35;7449;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSKD.V;THYAOC3107250417.00GSI0000.02NA;;K;MSPOT;ECW;MSPOTECW;MSPOTECWTHYGSI;PY;1;0;0;0;;0;0;0.11;0;0.11;0.11;0.11;0;0;0.09;0.11;0.11;967.89;8799;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSUR.V;THYAOP3005250294.00GSI0000.02NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYGSI;PY;1;0;0;0;;0;0.13;0;0;0;0;0;0;0;0.17;0.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSUS.V;THYAOP3005250276.00GSI0000.02NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYGSI;PY;1;0;0;0;;0;0.2;0;0;0;0;0;0;0;0.09;0.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025-05-14;TKSUT.V;THYAOP3005250236.00GSI0000.02NA;;K;MSPOT;EPW;MSPOTEPW;MSPOTEPWTHYGSI;PY;1;0;0;0;;0;0.09;0;0;0;0;0;0;0;0.02;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
